A24QSO0ZGQNMRF:3K9FOBBF2HJ7Y27R2TO2A4GF2FONLX,initialized,0,,1430934728817
A2E3TO92MCQ9XU:3SNVL38CI4SDNSSIS33NFT9OEFHCKL,focus,4,off,1430952255862
A2E3TO92MCQ9XU:3SNVL38CI4SDNSSIS33NFT9OEFHCKL,focus,471,on,1430952256333
A2E3TO92MCQ9XU:3SNVL38CI4SDNSSIS33NFT9OEFHCKL,focus,2821,off,1430952259154
A2E3TO92MCQ9XU:3SNVL38CI4SDNSSIS33NFT9OEFHCKL,focus,4,off,1430952259158
A2E3TO92MCQ9XU:3SNVL38CI4SDNSSIS33NFT9OEFHCKL,focus,342,on,1430952259500
A1PLKT0OSX7AHC:3L2IS5HSFAIAHSULB7G31RCYFBMNU6,initialized,0,,1430955948899
A1PLKT0OSX7AHC:3L2IS5HSFAIAHSULB7G31RCYFBMNU6,window_resize,0,"[1025, 767]",1430955948899
A1PLKT0OSX7AHC:3L2IS5HSFAIAHSULB7G31RCYFBMNU6,focus,2109,on,1430955951008
A1PLKT0OSX7AHC:3L2IS5HSFAIAHSULB7G31RCYFBMNU6,focus,4753,off,1430955955761
A1PLKT0OSX7AHC:3L2IS5HSFAIAHSULB7G31RCYFBMNU6,focus,2981,on,1430955958742
A1PLKT0OSX7AHC:3L2IS5HSFAIAHSULB7G31RCYFBMNU6,window_resize,3832,"[968, 767]",1430955962574
A1PLKT0OSX7AHC:3L2IS5HSFAIAHSULB7G31RCYFBMNU6,window_resize,860,"[982, 767]",1430955963434
AR5EPEB5T9YBD:3KRVW3HTZNLOKXHHA1639B5APNGSMI,initialized,0,,1430956730600
AR5EPEB5T9YBD:3KRVW3HTZNLOKXHHA1639B5APNGSMI,window_resize,0,"[1022, 767]",1430956730600
AR5EPEB5T9YBD:3KRVW3HTZNLOKXHHA1639B5APNGSMI,focus,1597,on,1430956732197
AR5EPEB5T9YBD:3KRVW3HTZNLOKXHHA1639B5APNGSMI,focus,40990,off,1430956773187
AR5EPEB5T9YBD:3KRVW3HTZNLOKXHHA1639B5APNGSMI,focus,31074,on,1430956804261
A1ZF2GZ2ZRV8OY:3YGXWBAF70HS9Q3F7BG78CKSHUB4C9,initialized,0,,1430959284595
A1ZF2GZ2ZRV8OY:3YGXWBAF70HS9Q3F7BG78CKSHUB4C9,window_resize,0,"[1024, 768]",1430959284595
A2S96ZZ70YFPSK:3LQ8PUHQFLSDY5DAESWCD4RRZ4OIHI,initialized,0,,1430960524363
A2S96ZZ70YFPSK:3LQ8PUHQFLSDY5DAESWCD4RRZ4OIHI,window_resize,0,"[1024, 768]",1430960524363
A2S96ZZ70YFPSK:3LQ8PUHQFLSDY5DAESWCD4RRZ4OIHI,focus,12121,off,1430960536484
A2S96ZZ70YFPSK:3LQ8PUHQFLSDY5DAESWCD4RRZ4OIHI,focus,56,on,1430960536540
A2S96ZZ70YFPSK:3LQ8PUHQFLSDY5DAESWCD4RRZ4OIHI,focus,30097,off,1430960566637
A2S96ZZ70YFPSK:3LQ8PUHQFLSDY5DAESWCD4RRZ4OIHI,focus,20607,on,1430960587244
AFPRTFUTOFS5L:3H8DHMCCW9BNSKYWSZYYZZR6ZHODKL,initialized,0,,1430960640681
AFPRTFUTOFS5L:3H8DHMCCW9BNSKYWSZYYZZR6ZHODKL,window_resize,1,"[1024, 655]",1430960640682
A11S43P3WNLIZD:3X4JMASXCM9S0XT8AAXALPOXIX00BN,initialized,0,,1430960643390
A11S43P3WNLIZD:3X4JMASXCM9S0XT8AAXALPOXIX00BN,window_resize,0,"[1348, 662]",1430960643390
A11S43P3WNLIZD:3X4JMASXCM9S0XT8AAXALPOXIX00BN,focus,739,on,1430960644129
A11S43P3WNLIZD:3X4JMASXCM9S0XT8AAXALPOXIX00BN,focus,22190,off,1430960666319
A12U7YNO0GKNKZ:39GHHAVOMFRFH49LH3XTVGXN7EMJ44,initialized,0,,1430960774494
A12U7YNO0GKNKZ:39GHHAVOMFRFH49LH3XTVGXN7EMJ44,window_resize,0,"[1022, 646]",1430960774494
A12U7YNO0GKNKZ:39GHHAVOMFRFH49LH3XTVGXN7EMJ44,focus,928,on,1430960775422
A12U7YNO0GKNKZ:39GHHAVOMFRFH49LH3XTVGXN7EMJ44,focus,33569,off,1430960808991
A12U7YNO0GKNKZ:39GHHAVOMFRFH49LH3XTVGXN7EMJ44,focus,3296,on,1430960812287
AMTOQ1QUSRNOD:35K3O9HUABDH44KINJILP4HMRXGFEM,initialized,0,,1430961908308
AMTOQ1QUSRNOD:35K3O9HUABDH44KINJILP4HMRXGFEM,window_resize,0,"[1024, 768]",1430961908308
A3FQQG1PZMDE0:39U1BHVTDLRODBMMTJ6ENHSQRH2T3L,initialized,0,,1430962118936
A3FQQG1PZMDE0:39U1BHVTDLRODBMMTJ6ENHSQRH2T3L,window_resize,0,"[1024, 722]",1430962118936
A3FQQG1PZMDE0:39U1BHVTDLRODBMMTJ6ENHSQRH2T3L,focus,28666,off,1430962147602
A3FQQG1PZMDE0:39U1BHVTDLRODBMMTJ6ENHSQRH2T3L,window_resize,22339,"[1366, 678]",1430962169941
AJ34WB9Z37ILU:3BXQMRHWKZY4ZA9LZ613OCNYAMVMUQ,initialized,0,,1430962820429
AJ34WB9Z37ILU:3BXQMRHWKZY4ZA9LZ613OCNYAMVMUQ,window_resize,0,"[1024, 768]",1430962820429
AJ34WB9Z37ILU:3BXQMRHWKZY4ZA9LZ613OCNYAMVMUQ,focus,194045,off,1430963014474
AJ34WB9Z37ILU:3BXQMRHWKZY4ZA9LZ613OCNYAMVMUQ,focus,0,off,1430963014474
AJ34WB9Z37ILU:3BXQMRHWKZY4ZA9LZ613OCNYAMVMUQ,focus,3125,on,1430963017599
AMZE7O09XBRBA:30MVJZJNHMDGEAFXYYTKCO83T87J9B,initialized,0,,1430965119786
AMZE7O09XBRBA:30MVJZJNHMDGEAFXYYTKCO83T87J9B,window_resize,1,"[1024, 714]",1430965119787
AMZE7O09XBRBA:30MVJZJNHMDGEAFXYYTKCO83T87J9B,window_resize,35268,"[1366, 678]",1430965155055
A8F968BBER85K:3A1PQ49WVHH2YZHC6LB6L5A5I4I1HI,initialized,0,,1430965258021
A8F968BBER85K:3A1PQ49WVHH2YZHC6LB6L5A5I4I1HI,window_resize,0,"[1024, 768]",1430965258021
A1ED3W8YW8RTO5:35LDD5557A4QWE495SX1IPE08WXKMT,initialized,0,,1430967469828
A1ED3W8YW8RTO5:35LDD5557A4QWE495SX1IPE08WXKMT,window_resize,1,"[1024, 768]",1430967469829
A2VQLXZU0TE6HI:3KRVW3HTZNLOKXHHA1639B5APQDMSF,initialized,0,,1430967718462
A2VQLXZU0TE6HI:3KRVW3HTZNLOKXHHA1639B5APQDMSF,window_resize,0,"[1022, 689]",1430967718462
A2VQLXZU0TE6HI:3KRVW3HTZNLOKXHHA1639B5APQDMSF,window_resize,34982,"[1366, 666]",1430967753444
A2VQLXZU0TE6HI:3KRVW3HTZNLOKXHHA1639B5APQDMSF,focus,2500,off,1430967755944
A2VQLXZU0TE6HI:3KRVW3HTZNLOKXHHA1639B5APQDMSF,focus,772,on,1430967756716
A2VQLXZU0TE6HI:3KRVW3HTZNLOKXHHA1639B5APQDMSF,focus,8236,off,1430967764952
A2VQLXZU0TE6HI:3KRVW3HTZNLOKXHHA1639B5APQDMSF,focus,7758,on,1430967772710
A2VQLXZU0TE6HI:3KRVW3HTZNLOKXHHA1639B5APQDMSF,focus,5394,off,1430967778104
A2VQLXZU0TE6HI:3KRVW3HTZNLOKXHHA1639B5APQDMSF,focus,1497,on,1430967779601
A2VQLXZU0TE6HI:3KRVW3HTZNLOKXHHA1639B5APQDMSF,focus,7045,off,1430967786646
A1RHFE4FQRHEQO:3ATPCQ38J8AKEIK1C48NI6YBCVFYAI,initialized,0,,1430973116547
A1RHFE4FQRHEQO:3ATPCQ38J8AKEIK1C48NI6YBCVFYAI,window_resize,0,"[1024, 720]",1430973116547
A2HNX8GVRP80OG:3N2BF7Y2VQUZUO31Z7U45XY8GGVHMQ,initialized,0,,1430973627711
A2HNX8GVRP80OG:3N2BF7Y2VQUZUO31Z7U45XY8GGVHMQ,window_resize,0,"[1024, 768]",1430973627711
AI6NN4PQG0H9A:3UOUJI6MTDEFTM8PDD3CZT3WHSKUXR,initialized,0,,1430974409600
AI6NN4PQG0H9A:3UOUJI6MTDEFTM8PDD3CZT3WHSKUXR,window_resize,0,"[1024, 721]",1430974409600
AI6NN4PQG0H9A:3UOUJI6MTDEFTM8PDD3CZT3WHSKUXR,focus,444522,off,1430974854122
AI6NN4PQG0H9A:3UOUJI6MTDEFTM8PDD3CZT3WHSKUXR,focus,8288,on,1430974862410
AB27VL5W62P9Q:3BC8WZX3V3W3GYUW0K2F50UO9C2RRV,initialized,0,,1430976077654
AB27VL5W62P9Q:3BC8WZX3V3W3GYUW0K2F50UO9C2RRV,window_resize,0,"[1295, 597]",1430976077654
A1ARETSHXNFNSH:3NQL1CS15R8466NZNZZJETCOX5XVYX,initialized,0,,1430977102041
A1ARETSHXNFNSH:3NQL1CS15R8466NZNZZJETCOX5XVYX,window_resize,1,"[1024, 768]",1430977102042
A1ARETSHXNFNSH:3NQL1CS15R8466NZNZZJETCOX5XVYX,focus,480462,off,1430977582504
A1ARETSHXNFNSH:3NQL1CS15R8466NZNZZJETCOX5XVYX,focus,8122,on,1430977590626
A1Q38SBU5CY2ZX:3LOTDFNYA7ZBL4698JCRBAOMY4CWFG,initialized,0,,1430978177293
A1Q38SBU5CY2ZX:3LOTDFNYA7ZBL4698JCRBAOMY4CWFG,window_resize,0,"[1022, 767]",1430978177293
A1Q38SBU5CY2ZX:3LOTDFNYA7ZBL4698JCRBAOMY4CWFG,focus,729,on,1430978178022
A2FFZB6U1E5MEP:37UEWGM5HT8FNTVF2QN0Z9CB5FS1RV,initialized,0,,1430983118799
A2FFZB6U1E5MEP:37UEWGM5HT8FNTVF2QN0Z9CB5FS1RV,window_resize,0,"[1022, 767]",1430983118799
A2FFZB6U1E5MEP:37UEWGM5HT8FNTVF2QN0Z9CB5FS1RV,focus,885,on,1430983119684
AVW6QAAN3LG5Y:386PBUZZXFXBFCG6NVWAHXZYT44LJU,initialized,0,,1430984239114
AVW6QAAN3LG5Y:386PBUZZXFXBFCG6NVWAHXZYT44LJU,window_resize,0,"[1024, 746]",1430984239114
AVW6QAAN3LG5Y:386PBUZZXFXBFCG6NVWAHXZYT44LJU,window_resize,19884,"[1280, 710]",1430984258998
A2FI2VTA8JVYS6:3G0WWMR1UVKIPZN4UYWYRQF9CUWNQP,initialized,0,,1430985051326
A2FI2VTA8JVYS6:3G0WWMR1UVKIPZN4UYWYRQF9CUWNQP,window_resize,1,"[1024, 768]",1430985051327
A2FI2VTA8JVYS6:3G0WWMR1UVKIPZN4UYWYRQF9CUWNQP,focus,5931,off,1430985057258
A2FI2VTA8JVYS6:3G0WWMR1UVKIPZN4UYWYRQF9CUWNQP,focus,58540,on,1430985115798
A20NDRGSZZRQF:3II4UPYCOJ793NWR54IVVL3FYQXDQ0,initialized,0,,1430986092154
A20NDRGSZZRQF:3II4UPYCOJ793NWR54IVVL3FYQXDQ0,window_resize,0,"[1024, 768]",1430986092154
A6FMGGN74ZJ7C:3MD9PLUKKIER3ROVHUFBIJRDHXPNZR,initialized,0,,1430991449549
A6FMGGN74ZJ7C:3MD9PLUKKIER3ROVHUFBIJRDHXPNZR,window_resize,0,"[1024, 722]",1430991449549
A1S7H2HZ5NAS3H:3JCG6DTRV3Q3SW0WAQOFVKAEH5VQQR,initialized,0,,1430994991977
A1S7H2HZ5NAS3H:3JCG6DTRV3Q3SW0WAQOFVKAEH5VQQR,window_resize,1,"[1024, 722]",1430994991978
A1S7H2HZ5NAS3H:3JCG6DTRV3Q3SW0WAQOFVKAEH5VQQR,focus,1190,off,1430994993168
A1S7H2HZ5NAS3H:3JCG6DTRV3Q3SW0WAQOFVKAEH5VQQR,focus,2103,on,1430994995271
A1S7H2HZ5NAS3H:3JCG6DTRV3Q3SW0WAQOFVKAEH5VQQR,focus,3865,off,1430994999136
A1S7H2HZ5NAS3H:3JCG6DTRV3Q3SW0WAQOFVKAEH5VQQR,focus,55995,on,1430995055131
A1S7H2HZ5NAS3H:3JCG6DTRV3Q3SW0WAQOFVKAEH5VQQR,focus,70,off,1430995055201
A1S7H2HZ5NAS3H:3JCG6DTRV3Q3SW0WAQOFVKAEH5VQQR,focus,64703,on,1430995119904
A1S7H2HZ5NAS3H:3JCG6DTRV3Q3SW0WAQOFVKAEH5VQQR,focus,1677,off,1430995121581
A1S7H2HZ5NAS3H:3JCG6DTRV3Q3SW0WAQOFVKAEH5VQQR,focus,751,on,1430995122332
A1S7H2HZ5NAS3H:3JCG6DTRV3Q3SW0WAQOFVKAEH5VQQR,focus,263,off,1430995122595
A1S7H2HZ5NAS3H:3JCG6DTRV3Q3SW0WAQOFVKAEH5VQQR,focus,38523,on,1430995161118
A1S7H2HZ5NAS3H:3JCG6DTRV3Q3SW0WAQOFVKAEH5VQQR,focus,737,off,1430995161855
A1S7H2HZ5NAS3H:3JCG6DTRV3Q3SW0WAQOFVKAEH5VQQR,focus,1081,on,1430995162936
A1S7H2HZ5NAS3H:3JCG6DTRV3Q3SW0WAQOFVKAEH5VQQR,focus,989,off,1430995163925
A1S7H2HZ5NAS3H:3JCG6DTRV3Q3SW0WAQOFVKAEH5VQQR,focus,625,on,1430995164550
A1S7H2HZ5NAS3H:3JCG6DTRV3Q3SW0WAQOFVKAEH5VQQR,focus,2,off,1430995164552
A1S7H2HZ5NAS3H:3JCG6DTRV3Q3SW0WAQOFVKAEH5VQQR,focus,24837,on,1430995189389
A1S7H2HZ5NAS3H:3JCG6DTRV3Q3SW0WAQOFVKAEH5VQQR,focus,920,off,1430995190309
A1S7H2HZ5NAS3H:3JCG6DTRV3Q3SW0WAQOFVKAEH5VQQR,focus,718,on,1430995191027
A1S7H2HZ5NAS3H:3JCG6DTRV3Q3SW0WAQOFVKAEH5VQQR,focus,24,off,1430995191051
A1S7H2HZ5NAS3H:3JCG6DTRV3Q3SW0WAQOFVKAEH5VQQR,focus,1729,on,1430995192780
A1S7H2HZ5NAS3H:3JCG6DTRV3Q3SW0WAQOFVKAEH5VQQR,focus,752,off,1430995193532
A1S7H2HZ5NAS3H:3JCG6DTRV3Q3SW0WAQOFVKAEH5VQQR,focus,983,on,1430995194515
A1S7H2HZ5NAS3H:3JCG6DTRV3Q3SW0WAQOFVKAEH5VQQR,focus,249,off,1430995194764
A1S7H2HZ5NAS3H:3JCG6DTRV3Q3SW0WAQOFVKAEH5VQQR,focus,3214,on,1430995197978
A1S7H2HZ5NAS3H:3JCG6DTRV3Q3SW0WAQOFVKAEH5VQQR,focus,3655,off,1430995201633
A1S7H2HZ5NAS3H:3JCG6DTRV3Q3SW0WAQOFVKAEH5VQQR,focus,616,on,1430995202249
A1S7H2HZ5NAS3H:3JCG6DTRV3Q3SW0WAQOFVKAEH5VQQR,focus,24,off,1430995202273
A1S7H2HZ5NAS3H:3JCG6DTRV3Q3SW0WAQOFVKAEH5VQQR,focus,233,on,1430995202506
A1S7H2HZ5NAS3H:3JCG6DTRV3Q3SW0WAQOFVKAEH5VQQR,focus,549,off,1430995203055
A1S7H2HZ5NAS3H:3JCG6DTRV3Q3SW0WAQOFVKAEH5VQQR,focus,522,on,1430995203577
A1S7H2HZ5NAS3H:3JCG6DTRV3Q3SW0WAQOFVKAEH5VQQR,focus,22,off,1430995203599
A1S7H2HZ5NAS3H:3JCG6DTRV3Q3SW0WAQOFVKAEH5VQQR,focus,14222,on,1430995217821
A1S7H2HZ5NAS3H:3JCG6DTRV3Q3SW0WAQOFVKAEH5VQQR,focus,1730,off,1430995219551
A1S7H2HZ5NAS3H:3JCG6DTRV3Q3SW0WAQOFVKAEH5VQQR,focus,16871,on,1430995236422
A1S7H2HZ5NAS3H:3JCG6DTRV3Q3SW0WAQOFVKAEH5VQQR,focus,681,off,1430995237103
A1S7H2HZ5NAS3H:3JCG6DTRV3Q3SW0WAQOFVKAEH5VQQR,focus,1956320,on,1430997193423
A1S7H2HZ5NAS3H:3JCG6DTRV3Q3SW0WAQOFVKAEH5VQQR,window_resize,224,"[1024, 662]",1430997193647
A1S7H2HZ5NAS3H:3JCG6DTRV3Q3SW0WAQOFVKAEH5VQQR,focus,1703,off,1430997195350
A1S7H2HZ5NAS3H:3JCG6DTRV3Q3SW0WAQOFVKAEH5VQQR,focus,54986,on,1430997250336
A1S7H2HZ5NAS3H:3JCG6DTRV3Q3SW0WAQOFVKAEH5VQQR,window_resize,12374,"[1366, 678]",1430997262710
A1S7H2HZ5NAS3H:3JCG6DTRV3Q3SW0WAQOFVKAEH5VQQR,focus,40172,off,1430997302882
A3D0MHNQMGK1E1:3IXQG4FA2TYAWRHLA6G3E0PQL5W9BI,initialized,0,,1430997911548
A3D0MHNQMGK1E1:3IXQG4FA2TYAWRHLA6G3E0PQL5W9BI,window_resize,0,"[1025, 551]",1430997911548
A3D0MHNQMGK1E1:3IXQG4FA2TYAWRHLA6G3E0PQL5W9BI,focus,807,on,1430997912355
A1JIE006HKPBIA:3LEP4MGT3G0MZHU2MML50W8GCRCBD4,initialized,0,,1430999275625
A1JIE006HKPBIA:3LEP4MGT3G0MZHU2MML50W8GCRCBD4,window_resize,1,"[1024, 705]",1430999275626
ANVAFB99K5RKP:3A1COHJ8NJVK9Z1X56KL0FXDWDM8HD,initialized,0,,1431000942268
ANVAFB99K5RKP:3A1COHJ8NJVK9Z1X56KL0FXDWDM8HD,window_resize,1,"[1024, 722]",1431000942269
ANVAFB99K5RKP:3A1COHJ8NJVK9Z1X56KL0FXDWDM8HD,focus,903,off,1431000943172
ANVAFB99K5RKP:3A1COHJ8NJVK9Z1X56KL0FXDWDM8HD,focus,23849,on,1431000967021
ANVAFB99K5RKP:3A1COHJ8NJVK9Z1X56KL0FXDWDM8HD,window_resize,18084,"[1137, 802]",1431000985105
ANVAFB99K5RKP:3A1COHJ8NJVK9Z1X56KL0FXDWDM8HD,window_resize,411,"[1365, 962]",1431000985516
ANVAFB99K5RKP:3A1COHJ8NJVK9Z1X56KL0FXDWDM8HD,focus,24670,off,1431001010186
ANVAFB99K5RKP:3A1COHJ8NJVK9Z1X56KL0FXDWDM8HD,focus,1880,on,1431001012066
ANVAFB99K5RKP:3A1COHJ8NJVK9Z1X56KL0FXDWDM8HD,window_resize,83748,"[1137, 802]",1431001095814
A30E8O88VM06HY:3SNLUL3WO4NKTSR0ZU0OOZ89ALPULO,initialized,0,,1431001773156
A30E8O88VM06HY:3SNLUL3WO4NKTSR0ZU0OOZ89ALPULO,window_resize,0,"[1024, 768]",1431001773156
A30E8O88VM06HY:3SNLUL3WO4NKTSR0ZU0OOZ89ALPULO,focus,31449,on,1431001804605
A30E8O88VM06HY:3SNLUL3WO4NKTSR0ZU0OOZ89ALPULO,focus,7009,off,1431001811614
A30E8O88VM06HY:3SNLUL3WO4NKTSR0ZU0OOZ89ALPULO,focus,8446,on,1431001820060
A30E8O88VM06HY:3SNLUL3WO4NKTSR0ZU0OOZ89ALPULO,focus,133230,off,1431001953290
A30E8O88VM06HY:3SNLUL3WO4NKTSR0ZU0OOZ89ALPULO,focus,2475,on,1431001955765
A30E8O88VM06HY:3SNLUL3WO4NKTSR0ZU0OOZ89ALPULO,focus,146281,off,1431002102046
A30E8O88VM06HY:3SNLUL3WO4NKTSR0ZU0OOZ89ALPULO,focus,1088,on,1431002103134
A2UX6UWXRJ02VW:31JLPPHS2UU80JHEX2KFT7M3SDBO3S,initialized,0,,1431001866938
A2UX6UWXRJ02VW:31JLPPHS2UU80JHEX2KFT7M3SDBO3S,window_resize,0,"[1024, 768]",1431001866938
A2UX6UWXRJ02VW:31JLPPHS2UU80JHEX2KFT7M3SDBO3S,focus,453,on,1431001867391
A2175MT0FHLAKO:3EFVCAY5L39G05WNT6N6CSDS9528JU,initialized,0,,1431004974212
A2175MT0FHLAKO:3EFVCAY5L39G05WNT6N6CSDS9528JU,window_resize,0,"[1024, 653]",1431004974212
A3B9OPC7R81SGM:3SBEHTYCWN3ZK03ZOS00Z4MUP5CIY2,initialized,0,,1431006497218
A3B9OPC7R81SGM:3SBEHTYCWN3ZK03ZOS00Z4MUP5CIY2,window_resize,0,"[1024, 760]",1431006497218
A3C2S6SNYFFW9C:3SBEHTYCWN3ZK03ZOS00Z4MUP5XIYN,initialized,0,,1431009744457
A3C2S6SNYFFW9C:3SBEHTYCWN3ZK03ZOS00Z4MUP5XIYN,window_resize,1,"[1024, 768]",1431009744458
AF9NG1PF59D1U:3X73LLYYQ1E5C6O1B894ICN8L9JHNA,initialized,0,,1431010924208
AF9NG1PF59D1U:3X73LLYYQ1E5C6O1B894ICN8L9JHNA,window_resize,0,"[1024, 768]",1431010924208
AI4LKMF5QD07D:3XIQGXAUMC8DVBWT05A1P1PC9KH7X2,initialized,0,,1431015180438
AI4LKMF5QD07D:3XIQGXAUMC8DVBWT05A1P1PC9KH7X2,window_resize,0,"[1024, 768]",1431015180438
AI4LKMF5QD07D:3XIQGXAUMC8DVBWT05A1P1PC9KH7X2,window_resize,16872,"[1280, 880]",1431015197310
A1Z9Q0X7194BRQ:3LBXNTKX0RVH9UKMF28L3XGI4BLX9M,initialized,0,,1431017466138
A1Z9Q0X7194BRQ:3LBXNTKX0RVH9UKMF28L3XGI4BLX9M,window_resize,1,"[1024, 768]",1431017466139
A1Z9Q0X7194BRQ:3LBXNTKX0RVH9UKMF28L3XGI4BLX9M,focus,3818,off,1431017469957
A1Z9Q0X7194BRQ:3LBXNTKX0RVH9UKMF28L3XGI4BLX9M,focus,4392,on,1431017474349
A1PLZ0172SZAO1:3DHE4R9OCWBVNO4X5JT25O89VEBG2F,initialized,0,,1431018900137
A1PLZ0172SZAO1:3DHE4R9OCWBVNO4X5JT25O89VEBG2F,window_resize,0,"[1024, 768]",1431018900137
